Reach ID,Date,NO3-N concentration (mg/l),NO3-N  loading (kg/d)
72,2017-09,4.478,0.0
72,2017-10,0.0,0.0
72,2017-11,0.083,0.0
72,2017-12,32.443,0.001
72,2018-01,0.0,0.0
72,2018-02,0.0,0.0
72,2018-03,1.715,0.083
72,2018-04,41.058,0.003
72,2018-05,0.0,0.0
72,2018-06,0.0,0.0
72,2018-07,0.0,0.0
72,2018-08,0.795,0.006
72,2018-09,0.0,0.0
72,2018-10,1.09,0.05
72,2018-11,2.24,0.274
72,2018-12,0.081,0.0
72,2019-01,6.114,0.023
72,2019-02,0.0,0.0
72,2019-03,608.903,0.0
72,2019-04,10.035,0.007
72,2019-05,1.201,0.065
72,2019-06,3.881,0.134
72,2019-07,0.0,0.0
72,2019-08,1968.319,0.002
72,2019-09,10.369,0.004
72,2019-10,1.197,0.0
72,2019-11,3.797,0.022
72,2019-12,11.925,0.119
72,2020-01,16.321,0.001
72,2020-02,0.0,0.0
72,2020-03,0.0,0.0
72,2020-04,16.605,0.002
72,2020-05,43.137,0.004
72,2020-06,0.0,0.0
72,2020-07,22.511,0.0
72,2020-08,4.397,0.002
72,2020-09,0.231,0.0
72,2020-10,2.037,0.003
72,2020-11,0.04,0.0
72,2020-12,9.149,0.007
72,2021-01,6.158,0.002
72,2021-02,0.0,0.0
72,2021-03,14.938,0.001
72,2021-04,15.056,0.0
72,2021-05,6.396,0.001
72,2021-06,102.32,0.0
72,2021-07,2734.968,0.0
72,2021-08,0.0,0.0
72,2021-09,0.28,0.0
72,2021-10,0.621,0.0
72,2021-11,5.181,0.001
72,2021-12,8.61,0.001
72,2022-01,20.488,0.002
72,2022-02,0.0,0.0
72,2022-03,13.935,0.002
72,2022-04,26.63,0.002
72,2022-05,25.062,0.201
72,2022-06,3.885,0.002
73,2016-01,3.235,0.0
73,2016-02,19.134,0.001
73,2016-03,48.738,0.004
73,2016-04,5.457,0.022
73,2016-05,23.369,0.408
73,2016-06,0.0,0.0
73,2016-07,3.82,0.018
73,2016-08,6.258,0.001
73,2016-09,0.0,0.0
73,2016-10,1.342,0.006
73,2016-11,2.561,0.0
73,2016-12,1.158,0.0
73,2017-01,0.177,0.0
73,2017-02,0.0,0.0
73,2017-03,3.945,0.227
73,2017-04,7.957,0.016
73,2017-05,44.288,1.05
73,2017-06,0.0,0.0
73,2017-07,11.841,0.018
73,2017-08,0.0,0.0
73,2017-09,4.215,0.0
73,2017-10,0.0,0.0
73,2017-11,0.042,0.0
73,2017-12,32.351,0.001
73,2018-01,0.0,0.0
73,2018-02,0.0,0.0
73,2018-03,1.723,0.083
73,2018-04,41.148,0.003
73,2018-05,0.0,0.0
73,2018-06,0.0,0.0
73,2018-07,0.0,0.0
73,2018-08,0.792,0.006
73,2018-09,0.0,0.0
73,2018-10,1.085,0.049
73,2018-11,2.234,0.271
73,2018-12,0.032,0.0
73,2019-01,6.112,0.022
73,2019-02,0.0,0.0
73,2019-03,0.0,0.0
73,2019-04,10.064,0.007
73,2019-05,1.195,0.064
73,2019-06,3.883,0.133
73,2019-07,0.0,0.0
73,2019-08,2045.465,0.002
73,2019-09,10.357,0.004
73,2019-10,1.105,0.0
73,2019-11,3.787,0.022
73,2019-12,12.011,0.118
73,2020-01,16.193,0.001
73,2020-02,0.0,0.0
73,2020-03,0.0,0.0
73,2020-04,16.669,0.002
73,2020-05,43.178,0.004
73,2020-06,0.0,0.0
73,2020-07,22.31,0.0
73,2020-08,4.39,0.002
73,2020-09,0.144,0.0
73,2020-10,2.034,0.003
73,2020-11,0.0,0.0
73,2020-12,9.219,0.007
73,2021-01,6.165,0.002
73,2021-02,0.0,0.0
73,2021-03,14.852,0.001
73,2021-04,14.874,0.0
73,2021-05,6.391,0.001
73,2021-06,0.0,0.0
73,2021-07,0.0,0.0
73,2021-08,0.0,0.0
73,2021-09,0.263,0.0
73,2021-10,0.0,0.0
73,2021-11,5.124,0.001
73,2021-12,8.415,0.001
73,2022-01,20.32,0.002
73,2022-02,0.0,0.0
73,2022-03,13.899,0.002
73,2022-04,26.568,0.002
73,2022-05,25.268,0.201
73,2022-06,3.877,0.002
74,2016-01,24.956,65.629
74,2016-02,20.576,3.33
74,2016-03,24.172,0.396
74,2016-04,18.154,95.087
74,2016-05,3.024,3.644
74,2016-06,41.312,0.038
74,2016-07,24.156,12.301
74,2016-08,25.806,0.001
74,2016-09,38.299,0.031
74,2016-10,0.222,1.559
74,2016-11,2.103,2.314
74,2016-12,7.933,3.5
74,2017-01,12.586,5.126
74,2017-02,52.215,9.772
74,2017-03,7.311,51.515
74,2017-04,12.469,47.228
74,2017-05,4.636,10.729
74,2017-06,55.643,0.037
74,2017-07,11.056,1.16
74,2017-08,98.967,0.006
74,2017-09,22.85,0.028
74,2017-10,9.924,0.001
74,2017-11,9.451,0.096
74,2017-12,7.59,7.58
74,2018-01,0.0,0.0
74,2018-02,0.777,0.0
74,2018-03,7.142,35.006
74,2018-04,69.009,0.63
74,2018-05,28.552,0.0
74,2018-06,33.947,0.006
74,2018-07,38.346,0.0
74,2018-08,1.761,0.438
74,2018-09,49.309,0.007
74,2018-10,0.581,4.404
74,2018-11,2.266,34.716
74,2018-12,6.593,3.608
74,2019-01,5.672,27.123
74,2019-02,0.0,0.0
74,2019-03,8929.445,0.012
74,2019-04,18.211,4.274
74,2019-05,3.291,54.432
74,2019-06,5.269,12.125
74,2019-07,48.198,0.003
74,2019-08,0.0,0.0
74,2019-09,5.601,1.671
74,2019-10,10.482,0.036
74,2019-11,6.727,46.3
74,2019-12,7.47,18.405
74,2020-01,9.869,4.322
74,2020-02,10.848,12.393
74,2020-03,2.544,0.0
74,2020-04,8.962,45.219
74,2020-05,13.609,0.731
74,2020-06,43.328,0.021
74,2020-07,0.0,0.0
74,2020-08,9.617,7.243
74,2020-09,11.743,15.891
74,2020-10,5.96,0.633
74,2020-11,8.711,0.479
74,2020-12,11.577,26.813
74,2021-01,11.572,9.34
74,2021-02,0.0,0.0
74,2021-03,56.722,0.674
74,2021-04,12.499,0.061
74,2021-05,19.773,0.283
74,2021-06,34.371,0.035
74,2021-07,0.0,0.0
74,2021-08,3.472,0.059
74,2021-09,2.143,0.183
74,2021-10,0.513,0.035
74,2021-11,4.034,14.607
74,2021-12,9.982,9.671
74,2022-01,9.327,10.909
74,2022-02,0.0,0.0
74,2022-03,8.589,0.069
74,2022-04,27.145,0.529
74,2022-05,12.219,12.098
74,2022-06,2.587,0.304
75,2016-01,70.387,19.1
75,2016-02,70.555,2.369
75,2016-03,26.789,0.155
75,2016-04,56.787,33.247
75,2016-05,3.526,0.701
75,2016-06,14.149,0.005
75,2016-07,5.587,0.684
75,2016-08,51.663,0.011
75,2016-09,17.43,0.003
75,2016-10,4.609,2.781
75,2016-11,10.429,1.25
75,2016-12,15.225,1.152
75,2017-01,18.072,1.231
75,2017-02,45.415,6.769
75,2017-03,6.673,10.238
75,2017-04,18.86,9.976
75,2017-05,3.645,1.425
75,2017-06,17.974,0.014
75,2017-07,4.647,0.101
75,2017-08,0.0,0.0
75,2017-09,18.674,0.014
75,2017-10,18.312,0.001
75,2017-11,4.945,0.016
75,2017-12,8.184,0.306
75,2018-01,0.0,0.0
75,2018-02,0.0,0.0
75,2018-03,7.576,4.653
75,2018-04,45.896,0.113
75,2018-05,14.126,0.007
75,2018-06,14.363,0.007
75,2018-07,10.63,0.005
75,2018-08,3.812,0.113
75,2018-09,21.07,0.005
75,2018-10,4.812,5.284
75,2018-11,6.632,21.14
75,2018-12,5.196,0.103
75,2019-01,9.808,8.181
75,2019-02,0.0,0.0
75,2019-03,0.0,0.0
75,2019-04,7.215,0.2
75,2019-05,2.228,6.411
75,2019-06,3.837,1.473
75,2019-07,34.525,0.024
75,2019-08,12.871,0.011
75,2019-09,7.066,0.723
75,2019-10,5.911,0.003
75,2019-11,0.903,0.555
75,2019-12,2.985,1.193
75,2020-01,2.994,0.31
75,2020-02,5.285,0.364
75,2020-03,0.0,0.0
75,2020-04,6.105,1.976
75,2020-05,3.658,0.065
75,2020-06,0.0,0.0
75,2020-07,8.058,0.005
75,2020-08,3.18,0.161
75,2020-09,24.226,0.014
75,2020-10,2.287,0.059
75,2020-11,2.456,0.047
75,2020-12,5.512,0.094
75,2021-01,17.951,0.109
75,2021-02,0.0,0.0
75,2021-03,8.399,0.025
75,2021-04,14.566,0.013
75,2021-05,5.115,0.01
75,2021-06,14.21,0.005
75,2021-07,7.15,0.007
75,2021-08,3.162,0.026
75,2021-09,0.913,0.019
75,2021-10,0.0,0.0
75,2021-11,4.288,0.099
75,2021-12,3.226,0.051
75,2022-01,5.317,0.03
75,2022-02,0.0,0.0
75,2022-03,2.786,0.01
75,2022-04,5.702,0.025
75,2022-05,7.255,1.493
75,2022-06,1.462,0.058
76,2016-01,4.492,0.001
76,2016-02,35.319,0.041
76,2016-03,7.317,0.052
76,2016-04,4.058,0.391
76,2016-05,3.025,1.181
76,2016-06,0.0,0.0
76,2016-07,3.861,0.809
76,2016-08,1.77,0.001
76,2016-09,5.837,0.003
76,2016-10,1.891,0.262
76,2016-11,11.404,0.035
76,2016-12,5.04,0.022
76,2017-01,4.723,0.001
76,2017-02,0.029,0.0
76,2017-03,1.68,1.947
76,2017-04,13.356,7.396
76,2017-05,2.578,1.733
76,2017-06,22.865,0.013
76,2017-07,2.349,0.089
76,2017-08,0.0,0.0
76,2017-09,5.58,0.005
76,2017-10,4.648,0.0
76,2017-11,4.65,0.045
76,2017-12,3.0,0.01
76,2018-01,0.0,0.0
76,2018-02,0.0,0.0
76,2018-03,10.946,8.19
76,2018-04,20.823,0.069
76,2018-05,94.065,0.013
76,2018-06,107.541,0.014
76,2018-07,157.304,0.009
76,2018-08,2.409,0.19
76,2018-09,2.808,0.003
76,2018-10,0.987,1.139
76,2018-11,0.653,1.611
76,2018-12,3.224,0.081
76,2019-01,3.945,3.723
76,2019-02,0.0,0.0
76,2019-03,0.0,0.0
76,2019-04,3.838,0.383
76,2019-05,0.538,2.14
76,2019-06,1.963,1.372
76,2019-07,66.372,0.02
76,2019-08,7.493,0.007
76,2019-09,4.348,0.565
76,2019-10,3.969,0.008
76,2019-11,3.347,0.432
76,2019-12,8.874,2.882
76,2020-01,20.721,0.043
76,2020-02,0.103,0.0
76,2020-03,0.0,0.0
76,2020-04,8.946,11.318
76,2020-05,3.05,0.083
76,2020-06,16.922,0.028
76,2020-07,17.611,0.005
76,2020-08,2.479,0.19
76,2020-09,12.737,0.013
76,2020-10,1.528,0.096
76,2020-11,2.253,0.063
76,2020-12,2.727,1.287
76,2021-01,2.724,0.964
76,2021-02,0.0,0.0
76,2021-03,10.389,0.033
76,2021-04,27.397,0.008
76,2021-05,3.547,0.014
76,2021-06,0.0,0.0
76,2021-07,1.664,0.002
76,2021-08,2.601,0.036
76,2021-09,0.763,0.021
76,2021-10,5.869,0.005
76,2021-11,1.679,0.003
76,2021-12,2.389,0.037
76,2022-01,0.765,0.294
76,2022-02,0.0,0.0
76,2022-03,4.392,0.031
76,2022-04,5.283,0.055
76,2022-05,5.033,1.521
76,2022-06,1.161,0.074
77,2016-01,12.173,0.003
77,2016-02,39.958,0.009
77,2016-03,38.737,0.057
77,2016-04,4.588,0.426
77,2016-05,3.685,1.327
77,2016-06,0.0,0.0
77,2016-07,77.916,7.122
77,2016-08,0.0,0.0
77,2016-09,23.719,0.001
77,2016-10,1.111,0.116
77,2016-11,12.535,0.011
77,2016-12,27.981,0.018
77,2017-01,10.491,0.003
77,2017-02,0.0,0.0
77,2017-03,1.583,1.946
77,2017-04,4.145,0.141
77,2017-05,2.555,1.585
77,2017-06,30122.482,0.032
77,2017-07,2.567,0.069
77,2017-08,0.0,0.0
77,2017-09,9.565,0.006
77,2017-10,0.0,0.0
77,2017-11,11.561,0.024
77,2017-12,14.985,0.01
77,2018-01,0.0,0.0
77,2018-02,0.0,0.0
77,2018-03,6.955,6.139
77,2018-04,40.344,0.052
77,2018-05,5580.97,0.046
77,2018-06,37340.246,0.054
77,2018-07,40496.211,0.013
77,2018-08,1.007,0.094
77,2018-09,0.0,0.0
77,2018-10,1.712,1.832
77,2018-11,1.552,4.13
77,2018-12,10.367,0.025
77,2019-01,5.609,0.484
77,2019-02,0.0,0.0
77,2019-03,0.0,0.0
77,2019-04,22.555,1.347
77,2019-05,1.316,1.597
77,2019-06,10.148,7.274
77,2019-07,14199.172,0.015
77,2019-08,11.207,0.004
77,2019-09,2.722,0.038
77,2019-10,4.405,0.0
77,2019-11,2.151,0.275
77,2019-12,6.844,1.609
77,2020-01,21.432,0.028
77,2020-02,0.0,0.0
77,2020-03,0.0,0.0
77,2020-04,36.039,0.043
77,2020-05,10.73,0.026
77,2020-06,30973.773,0.036
77,2020-07,33.64,0.009
77,2020-08,2.799,0.03
77,2020-09,9.392,0.007
77,2020-10,2.307,0.033
77,2020-11,3.682,0.013
77,2020-12,7.644,0.15
77,2021-01,7.471,0.065
77,2021-02,0.0,0.0
77,2021-03,16.677,0.011
77,2021-04,41.437,0.007
77,2021-05,4.498,0.01
77,2021-06,0.0,0.0
77,2021-07,0.0,0.0
77,2021-08,0.0,0.0
77,2021-09,5.049,0.048
77,2021-10,0.0,0.0
77,2021-11,6.021,0.011
77,2021-12,7.016,0.018
77,2022-01,46.192,0.065
77,2022-02,0.0,0.0
77,2022-03,14.239,0.013
77,2022-04,38.469,0.034
77,2022-05,14.935,3.115
77,2022-06,1.755,0.013
78,2016-01,103.554,0.0
78,2016-02,0.0,0.0
78,2016-03,4221.577,0.0
78,2016-04,4.894,0.0
78,2016-05,15.886,0.003
78,2016-06,0.0,0.0
78,2016-07,0.176,0.0
78,2016-08,11.182,0.0
78,2016-09,2380.681,0.0
78,2016-10,0.944,0.0
78,2016-11,10.832,0.0
78,2016-12,4080.084,0.0
78,2017-01,0.0,0.0
78,2017-02,0.0,0.0
78,2017-03,3.691,0.002
78,2017-04,6.472,0.0
78,2017-05,45.824,0.011
78,2017-06,0.0,0.0
78,2017-07,12.482,0.0
78,2017-08,0.0,0.0
78,2017-09,54.566,0.0
78,2017-10,0.0,0.0
78,2017-11,0.0,0.0
78,2017-12,0.0,0.0
78,2018-01,0.0,0.0
78,2018-02,0.0,0.0
78,2018-03,0.774,0.0
78,2018-04,23.828,0.0
78,2018-05,0.0,0.0
78,2018-06,0.0,0.0
78,2018-07,0.0,0.0
78,2018-08,0.856,0.0
78,2018-09,0.0,0.0
78,2018-10,0.841,0.0
78,2018-11,2.315,0.003
78,2018-12,4537.286,0.0
78,2019-01,6.325,0.0
78,2019-02,0.0,0.0
78,2019-03,1051.896,0.0
78,2019-04,7.203,0.0
78,2019-05,1.817,0.001
78,2019-06,3.614,0.001
78,2019-07,0.0,0.0
78,2019-08,169.233,0.0
78,2019-09,0.0,0.0
78,2019-10,26.561,0.0
78,2019-11,4.82,0.0
78,2019-12,14.327,0.001
78,2020-01,59.647,0.0
78,2020-02,0.0,0.0
78,2020-03,0.0,0.0
78,2020-04,9.713,0.0
78,2020-05,26.113,0.0
78,2020-06,0.0,0.0
78,2020-07,78.079,0.0
78,2020-08,29.16,0.0
78,2020-09,55.443,0.0
78,2020-10,110.594,0.0
78,2020-11,0.0,0.0
78,2020-12,0.936,0.0
78,2021-01,6.315,0.0
78,2021-02,0.0,0.0
78,2021-03,0.0,0.0
78,2021-04,1967.287,0.0
78,2021-05,8.439,0.0
78,2021-06,173.651,0.0
78,2021-07,4532.084,0.0
78,2021-08,0.0,0.0
78,2021-09,4.076,0.0
78,2021-10,0.0,0.0
78,2021-11,22.135,0.0
78,2021-12,176.548,0.0
78,2022-01,0.0,0.0
78,2022-02,0.0,0.0
78,2022-03,0.0,0.0
78,2022-04,0.0,0.0
78,2022-05,0.092,0.0
78,2022-06,0.0,0.0
79,2016-01,6.888,27.755
79,2016-02,8.866,2.844
79,2016-03,93.75,0.452
79,2016-04,11.156,48.937
79,2016-05,18.066,17.465
79,2016-06,0.0,0.0
79,2016-07,4.962,1.271
79,2016-08,19.622,3.128
79,2016-09,384696.5,0.004
79,2016-10,14.677,61.671
79,2016-11,0.102,0.17
79,2016-12,0.463,0.357
79,2017-01,0.723,0.197
79,2017-02,0.0,0.0
79,2017-03,4.527,33.136
79,2017-04,6.101,35.765
79,2017-05,30.203,43.073
79,2017-06,862165.188,0.002
79,2017-07,8.467,0.668
79,2017-08,0.0,0.0
79,2017-09,7.995,0.008
79,2017-10,0.0,0.0
79,2017-11,35.958,0.141
79,2017-12,14.386,57.307
79,2018-01,0.0,0.0
79,2018-02,14.09,5.843
79,2018-03,8.423,61.567
79,2018-04,11.303,2.212
79,2018-05,6.944,19.584
79,2018-06,5.417,20.546
79,2018-07,0.0,0.0
79,2018-08,0.078,0.293
79,2018-09,0.0,0.0
79,2018-10,0.916,2.971
79,2018-11,2.902,32.248
79,2018-12,5.303,20.651
79,2019-01,6.452,32.704
79,2019-02,0.0,0.0
79,2019-03,237426.875,0.006
79,2019-04,9.798,0.384
79,2019-05,3.458,36.349
79,2019-06,4.005,23.105
79,2019-07,0.0,0.0
79,2019-08,2711.966,0.073
79,2019-09,7.391,0.178
79,2019-10,7.399,0.007
79,2019-11,4.659,20.2
79,2019-12,7.988,18.677
79,2020-01,34.296,0.129
79,2020-02,9.34,29.235
79,2020-03,0.0,0.0
79,2020-04,8.309,47.099
79,2020-05,43.542,0.113
79,2020-06,0.0,0.0
79,2020-07,49.275,0.012
79,2020-08,20.219,35.817
79,2020-09,19.381,23.398
79,2020-10,1.867,0.084
79,2020-11,13.082,0.222
79,2020-12,20.264,41.142
79,2021-01,19.497,5.502
79,2021-02,0.0,0.0
79,2021-03,22.447,0.049
79,2021-04,36.383,0.023
79,2021-05,6.178,0.046
79,2021-06,346.006,0.006
79,2021-07,1002522.25,0.005
79,2021-08,0.0,0.0
79,2021-09,1.406,0.016
79,2021-10,34.758,0.006
79,2021-11,5.234,22.538
79,2021-12,8.261,23.971
79,2022-01,7.83,36.581
79,2022-02,0.0,0.0
79,2022-03,10.524,0.072
79,2022-04,9.184,0.697
79,2022-05,24.149,11.081
79,2022-06,2.281,0.05
80,2016-01,8.929,0.001
80,2016-02,62.176,0.011
80,2016-03,22.216,0.013
80,2016-04,4.772,0.108
80,2016-05,3.693,0.301
80,2016-06,0.0,0.0
80,2016-07,6.177,0.167
80,2016-08,1.966,0.0
80,2016-09,18.688,0.0
80,2016-10,1.259,0.033
80,2016-11,18.028,0.01
80,2016-12,19.018,0.005
80,2017-01,7.085,0.001
80,2017-02,0.0,0.0
80,2017-03,1.828,0.505
80,2017-04,13.728,7.255
80,2017-05,2.859,0.437
80,2017-06,236.696,0.007
80,2017-07,3.365,0.024
80,2017-08,0.0,0.0
80,2017-09,10.965,0.002
80,2017-10,0.0,0.0
80,2017-11,15.423,0.009
80,2017-12,5.402,0.002
80,2018-01,0.0,0.0
80,2018-02,0.0,0.0
80,2018-03,14.148,2.344
80,2018-04,46.968,0.019
80,2018-05,129.857,0.005
80,2018-06,165.946,0.006
80,2018-07,292.513,0.005
80,2018-08,2.964,0.041
80,2018-09,0.0,0.0
80,2018-10,0.996,0.26
80,2018-11,0.632,0.378
80,2018-12,7.608,0.013
80,2019-01,4.09,3.578
80,2019-02,0.0,0.0
80,2019-03,0.0,0.0
80,2019-04,2.646,0.077
80,2019-05,0.352,0.711
80,2019-06,1.999,0.306
80,2019-07,154.695,0.007
80,2019-08,47.726,0.006
80,2019-09,10.254,0.108
80,2019-10,9.105,0.003
80,2019-11,4.116,0.122
80,2019-12,13.499,0.804
80,2020-01,29.45,0.012
80,2020-02,0.0,0.0
80,2020-03,0.0,0.0
80,2020-04,8.907,11.245
80,2020-05,8.105,0.018
80,2020-06,122.332,0.006
80,2020-07,69.745,0.005
80,2020-08,3.478,0.022
80,2020-09,25.636,0.006
80,2020-10,2.711,0.013
80,2020-11,5.536,0.011
80,2020-12,2.645,1.188
80,2021-01,2.586,0.898
80,2021-02,0.0,0.0
80,2021-03,23.866,0.008
80,2021-04,37.538,0.003
80,2021-05,4.542,0.005
80,2021-06,0.0,0.0
80,2021-07,1.797,0.0
80,2021-08,3.173,0.004
80,2021-09,0.883,0.004
80,2021-10,0.0,0.0
80,2021-11,2.241,0.001
80,2021-12,3.514,0.004
80,2022-01,0.637,0.239
80,2022-02,0.0,0.0
80,2022-03,13.067,0.005
80,2022-04,16.102,0.007
80,2022-05,6.726,0.384
80,2022-06,1.512,0.008
81,2016-01,6.262,27.902
81,2016-02,4.032,3.121
81,2016-03,1.962,0.909
81,2016-04,9.47,51.235
81,2016-05,11.311,41.41
81,2016-06,0.227,0.108
81,2016-07,2.652,3.895
81,2016-08,5.63,3.094
81,2016-09,0.308,0.118
81,2016-10,11.675,62.708
81,2016-11,0.184,0.386
81,2016-12,0.462,0.559
81,2017-01,0.463,0.325
81,2017-02,0.0,0.0
81,2017-03,3.276,48.071
81,2017-04,4.968,36.956
81,2017-05,18.218,99.18
81,2017-06,0.172,0.153
81,2017-07,1.893,1.707
81,2017-08,0.0,0.0
81,2017-09,0.315,0.131
81,2017-10,0.01,0.004
81,2017-11,0.991,0.435
81,2017-12,12.841,57.463
81,2018-01,0.0,0.0
81,2018-02,6.619,5.873
81,2018-03,5.223,72.325
81,2018-04,2.522,2.74
81,2018-05,5.06,19.566
81,2018-06,4.202,20.601
81,2018-07,0.171,0.147
81,2018-08,0.239,1.234
81,2018-09,0.083,0.041
81,2018-10,1.037,10.755
81,2018-11,2.189,61.855
81,2018-12,4.651,20.987
81,2019-01,4.924,35.413
81,2019-02,0.0,0.0
81,2019-03,0.094,0.098
81,2019-04,1.122,1.262
81,2019-05,2.166,47.201
81,2019-06,3.77,42.49
81,2019-07,0.178,0.172
81,2019-08,0.306,0.23
81,2019-09,1.466,1.142
81,2019-10,0.354,0.171
81,2019-11,3.969,22.623
81,2019-12,6.684,31.439
81,2020-01,0.829,0.463
81,2020-02,7.929,29.307
81,2020-03,0.0,0.0
81,2020-04,6.802,47.399
81,2020-05,0.577,0.557
81,2020-06,0.237,0.215
81,2020-07,0.297,0.169
81,2020-08,14.062,36.04
81,2020-09,13.011,23.269
81,2020-10,0.751,0.712
81,2020-11,0.781,0.491
81,2020-12,15.319,42.007
81,2021-01,5.339,5.883
81,2021-02,0.0,0.0
81,2021-03,0.393,0.272
81,2021-04,0.306,0.173
81,2021-05,0.51,0.286
81,2021-06,0.091,0.04
81,2021-07,0.297,0.123
81,2021-08,0.217,0.098
81,2021-09,2.141,1.048
81,2021-10,0.374,0.147
81,2021-11,4.77,22.691
81,2021-12,6.96,24.237
81,2022-01,6.238,36.892
81,2022-02,0.0,0.0
81,2022-03,0.366,0.233
81,2022-04,1.045,1.078
81,2022-05,12.167,26.615
81,2022-06,0.617,0.432
82,2016-01,18.711,142.203
82,2016-02,21.506,54.731
82,2016-03,227.695,0.023
82,2016-04,18.799,145.806
82,2016-05,17.662,70.901
82,2016-06,1480.106,0.025
82,2016-07,21.689,2.785
82,2016-08,21.784,0.025
82,2016-09,0.06,0.029
82,2016-10,8.373,64.984
82,2016-11,8.465,64.331
82,2016-12,8.991,45.93
82,2017-01,10.222,31.96
82,2017-02,10.857,7.181
82,2017-03,9.54,92.789
82,2017-04,9.295,71.191
82,2017-05,7.03,13.094
82,2017-06,13.471,34.397
82,2017-07,8.406,0.405
82,2017-08,0.0,0.0
82,2017-09,51.373,0.046
82,2017-10,0.0,0.0
82,2017-11,193.976,0.019
82,2017-12,5.066,38.506
82,2018-01,9.042,58.504
82,2018-02,6.639,22.716
82,2018-03,4.322,39.684
82,2018-04,6.198,19.857
82,2018-05,4.004,27.712
82,2018-06,3.308,25.1
82,2018-07,767.518,0.03
82,2018-08,0.048,0.271
82,2018-09,0.0,0.0
82,2018-10,0.384,3.028
82,2018-11,2.464,30.013
82,2018-12,5.861,27.617
82,2019-01,6.331,30.747
82,2019-02,0.0,0.0
82,2019-03,0.0,0.0
82,2019-04,6.573,2.035
82,2019-05,3.714,35.871
82,2019-06,5.331,6.664
82,2019-07,533.988,0.034
82,2019-08,1032.425,0.03
82,2019-09,146.713,0.104
82,2019-10,33.37,0.038
82,2019-11,2.034,15.898
82,2019-12,5.546,25.157
82,2020-01,64.115,0.091
82,2020-02,6.772,33.99
82,2020-03,0.0,0.0
82,2020-04,6.757,43.795
82,2020-05,47.019,0.078
82,2020-06,297.306,0.032
82,2020-07,88.465,0.041
82,2020-08,0.088,0.339
82,2020-09,0.497,1.625
82,2020-10,932.782,0.034
82,2020-11,1.461,0.841
82,2020-12,4.027,12.869
82,2021-01,4.092,1.775
82,2021-02,0.0,0.0
82,2021-03,206.322,0.032
82,2021-04,197.015,0.025
82,2021-05,14.117,0.086
82,2021-06,0.0,0.0
82,2021-07,0.0,0.0
82,2021-08,3.394,2.102
82,2021-09,63.771,0.716
82,2021-10,1.963,1.936
82,2021-11,0.707,5.374
82,2021-12,1.149,5.332
82,2022-01,1.052,4.727
82,2022-02,0.0,0.0
82,2022-03,0.0,0.0
82,2022-04,0.2,0.057
82,2022-05,3.939,1.216
82,2022-06,486.197,0.024
83,2016-01,3.054,0.0
83,2016-02,3.635,0.0
83,2016-03,6.65,0.0
83,2016-04,4.04,0.0
83,2016-05,3.61,0.001
83,2016-06,0.0,0.0
83,2016-07,0.0,0.0
83,2016-08,1.037,0.0
83,2016-09,1.082,0.0
83,2016-10,6.837,0.0
83,2016-11,13.433,0.0
83,2016-12,0.0,0.0
83,2017-01,0.0,0.0
83,2017-02,0.0,0.0
83,2017-03,4.414,0.002
83,2017-04,7.662,0.0
83,2017-05,6.445,0.002
83,2017-06,0.0,0.0
83,2017-07,26.851,0.0
83,2017-08,0.0,0.0
83,2017-09,1.546,0.0
83,2017-10,0.0,0.0
83,2017-11,0.0,0.0
83,2017-12,0.0,0.0
83,2018-01,0.0,0.0
83,2018-02,0.0,0.0
83,2018-03,18.205,0.007
83,2018-04,16.922,0.0
83,2018-05,0.0,0.0
83,2018-06,0.0,0.0
83,2018-07,2.769,0.0
83,2018-08,2.365,0.0
83,2018-09,0.0,0.0
83,2018-10,0.846,0.0
83,2018-11,0.606,0.001
83,2018-12,1324.994,0.0
83,2019-01,2.758,0.0
83,2019-02,0.0,0.0
83,2019-03,2002.168,0.0
83,2019-04,0.429,0.0
83,2019-05,0.826,0.001
83,2019-06,0.974,0.0
83,2019-07,0.0,0.0
83,2019-08,0.806,0.0
83,2019-09,0.0,0.0
83,2019-10,0.773,0.0
83,2019-11,3.349,0.0
83,2019-12,12.206,0.002
83,2020-01,14.281,0.0
83,2020-02,0.0,0.0
83,2020-03,0.0,0.0
83,2020-04,50.737,0.0
83,2020-05,14.026,0.0
83,2020-06,0.0,0.0
83,2020-07,28.345,0.0
83,2020-08,9.634,0.0
83,2020-09,13.502,0.0
83,2020-10,33.947,0.0
83,2020-11,0.0,0.0
83,2020-12,6.973,0.0
83,2021-01,14.124,0.0
83,2021-02,0.0,0.0
83,2021-03,0.0,0.0
83,2021-04,366.114,0.0
83,2021-05,2.524,0.0
83,2021-06,0.883,0.0
83,2021-07,0.0,0.0
83,2021-08,0.0,0.0
83,2021-09,56.437,0.001
83,2021-10,0.0,0.0
83,2021-11,6.309,0.0
83,2021-12,19.0,0.0
83,2022-01,0.0,0.0
83,2022-02,0.0,0.0
83,2022-03,0.0,0.0
83,2022-04,133.999,0.0
83,2022-05,2.527,0.0
83,2022-06,0.0,0.0
84,2016-01,11.738,0.004
84,2016-02,30.144,0.019
84,2016-03,24.872,0.079
84,2016-04,3.316,0.564
84,2016-05,3.874,1.748
84,2016-06,0.0,0.0
84,2016-07,70.019,7.791
84,2016-08,4.701,0.002
84,2016-09,11.091,0.001
84,2016-10,0.976,0.169
84,2016-11,7.339,0.018
84,2016-12,25.32,0.024
84,2017-01,11.09,0.004
